trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
371,False,"{'a': 0.6, 'e': 0.024267330287830763}",30,0,44.03378393256094,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.6, 'e': 0.024024656984952455}",35,21,29.111694076739116,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.6, 'e': 0.02378441041510293}",20,10,16.99525798891477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.6, 'e': 0.0235465663109519}",30,15,28.86823591380803,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.6, 'e': 0.02331110064784238}",20,12,13.952700248352997,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.6, 'e': 0.02307798964136396}",20,11,14.258079759461964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.6, 'e': 0.022847209744950317}",25,11,20.542002296356323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.6, 'e': 0.022618737647500813}",30,18,24.259651555948977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.6, 'e': 0.022392550271025807}",20,11,19.341407285128145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 0.022168624768315548}",30,18,17.913444309479242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.6, 'e': 0.021946938520632394}",20,11,16.1588142105025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.6, 'e': 0.02172746913542607}",25,17,14.235298152649452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.021510194444071807}",20,1,24.742035672753538,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.6, 'e': 0.021295092499631088}",30,24,12.578186863411608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.6, 'e': 0.02108214157463478}",20,10,16.949943642272284,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.6, 'e': 0.02087132015888843}",20,14,11.532036685581243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 0.020662606957299545}",30,21,17.795152152929553,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.6, 'e': 0.02045598088772655}",20,16,6.188067055058036,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.6, 'e': 0.020251421078849283}",25,11,25.090826873649252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.02004890686806079}",20,6,24.819661698402594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.6, 'e': 0.019848417799380184}",25,15,15.743476277228819,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.6, 'e': 0.01964993362138638}",25,7,24.687027932579912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.6, 'e': 0.019453434285172516}",20,12,16.31937711392075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.6, 'e': 0.01925889994232079}",20,6,24.340593748950315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.6, 'e': 0.019066310942897582}",35,17,34.64837651603916,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.6, 'e': 0.01887564783346861}",25,13,20.615673607448507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.6, 'e': 0.018686891355133923}",30,22,17.19951146355311,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.6, 'e': 0.01850002244158258}",35,16,22.570981633882596,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.6, 'e': 0.018315022217166757}",30,20,7.1075718451353005,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.6, 'e': 0.018131871994995087}",35,20,26.715522792378316,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.6, 'e': 0.017950553275045137}",35,25,17.090557971490277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.6, 'e': 0.017771047742294686}",20,8,23.70894384016616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.6, 'e': 0.01759333726487174}",25,8,28.945860620977747,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.6, 'e': 0.017417403892223023}",25,11,-2.163812192385327,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
405,False,"{'a': 0.6, 'e': 0.01724322985330079}",20,10,18.31980652300652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.6, 'e': 0.017070797554767782}",25,19,12.40418059945228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.6, 'e': 0.016900089579220106}",20,13,13.747060624176655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.6, 'e': 0.016731088683427903}",25,7,29.22166246840052,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.6, 'e': 0.016563777796593626}",20,15,7.3374828502391924,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.6, 'e': 0.016398140018627688}",25,13,19.45974955635695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.6, 'e': 0.01623415861844141}",20,12,14.809918076440463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.6, 'e': 0.016071817032256998}",25,7,37.55113293746831,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.6, 'e': 0.015911098861934425}",30,12,23.147996227385867,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.6, 'e': 0.015751987873315082}",20,12,13.412302776039294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.6, 'e': 0.015594467994581931}",20,13,11.270203770007868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 0.015438523314636111}",20,10,18.072761378294064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.6, 'e': 0.01528413808148975}",20,2,32.185693289876674,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.6, 'e': 0.015131296700674854}",25,16,15.350076231397153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.6, 'e': 0.014979983733668104}",25,13,19.765145977187103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.6, 'e': 0.014830183896331423}",30,12,26.634509190321424,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.6, 'e': 0.014681882057368109}",30,10,38.21636009792185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.6, 'e': 0.014535063236794427}",30,10,31.226501976786842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.6, 'e': 0.014389712604426484}",25,9,28.772138670213256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.6, 'e': 0.014245815478382218}",20,7,19.118847076861087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.6, 'e': 0.014103357323598397}",25,13,26.918568141525178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.6, 'e': 0.013962323750362412}",20,10,19.109593931124987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.6, 'e': 0.013822700512858787}",20,15,9.378127721497092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.6, 'e': 0.013684473507730199}",25,11,24.609791547517283,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.6, 'e': 0.013547628772652897}",20,9,17.218811762259723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.6, 'e': 0.013412152484926368}",20,12,14.418581063985162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.6, 'e': 0.013278030960077104}",30,12,30.847711476692705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.6, 'e': 0.013145250650476333}",20,10,18.131508493622228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.6, 'e': 0.01301379814397157}",25,13,24.771984086609613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.6, 'e': 0.012883660162531854}",25,11,24.162463956088995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.6, 'e': 0.012754823560906535}",20,8,14.995655602151642,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.6, 'e': 0.01262727532529747}",30,19,20.497207734303974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.6, 'e': 0.012501002572044496}",25,11,28.089113390569054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.6, 'e': 0.01237599254632405}",25,13,24.89845921682393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.6, 'e': 0.012252232620860809}",25,0,32.42091401882197,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.6, 'e': 0.012129710294652202}",20,6,22.0113508078495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.6, 'e': 0.01200841319170568}",20,12,14.127843766173548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.6, 'e': 0.011888329059788622}",20,14,10.850346297783775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.6, 'e': 0.011769445769190735}",25,16,14.821101942154895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.6, 'e': 0.011651751311498829}",20,9,19.735280295894686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.6, 'e': 0.01153523379838384}",20,12,13.633749047904814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.6, 'e': 0.011419881460400001}",25,0,-0.25406171244949616,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
447,False,"{'a': 0.6, 'e': 0.011305682645796001}",20,13,12.354483917347139,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.6, 'e': 0.011192625819338041}",20,8,22.4641204076152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 0.011080699561144661}",25,15,21.516683505000042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.6, 'e': 0.010969892565533214}",30,13,29.138578501973114,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.6, 'e': 0.010860193639877882}",20,0,30.67943265540221,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
452,False,"{'a': 0.6, 'e': 0.010751591703479103}",25,13,22.978097382125945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.6, 'e': 0.010644075786444312}",30,14,26.97373567650208,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.6, 'e': 0.01053763502857987}",25,18,11.244026734416293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.6, 'e': 0.01043225867829407}",25,11,23.099343354548832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.6, 'e': 0.01032793609151113}",20,12,19.31693649951055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.6, 'e': 0.010224656730596018}",25,16,16.254881540315708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.6, 'e': 0.010122410163290057}",25,0,40.655264347144936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.6, 'e': 0.010021186061657156}",30,17,24.65352003918788,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.6, 'e': 0.009920974201040586}",25,17,14.127525509893655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.6, 'e': 0.009821764459030179}",25,8,28.887793874764423,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.6, 'e': 0.009723546814439878}",25,14,16.42344074410078,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.6, 'e': 0.009626311346295479}",25,14,19.2763441093461,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.6, 'e': 0.009530048232832523}",30,19,24.118193039819957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.6, 'e': 0.009434747750504199}",25,13,22.856231255913098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.6, 'e': 0.009340400272999157}",25,11,27.245358452753894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.6, 'e': 0.009246996270269165}",25,20,11.296614136376345,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.6, 'e': 0.009154526307566474}",20,10,21.509513597018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.6, 'e': 0.009062981044490808}",25,18,12.912546482050205,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.6, 'e': 0.0089723512340459}",20,14,12.629263099831904,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.6, 'e': 0.00888262772170544}",20,16,7.383579020139945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.6, 'e': 0.008793801444488386}",30,0,49.18555530566108,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
473,False,"{'a': 0.6, 'e': 0.008705863430043502}",20,6,21.231799310149466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.6, 'e': 0.008618804795743068}",20,0,35.45404489906071,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
475,False,"{'a': 0.6, 'e': 0.008532616747785637}",30,20,19.316841617545304,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.6, 'e': 0.00844729058030778}",25,13,20.708313012433038,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.6, 'e': 0.008362817674504702}",20,15,8.672004099523638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.6, 'e': 0.008279189497759656}",20,6,14.908622861365266,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.6, 'e': 0.008196397602782058}",25,0,37.79629768969847,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.6, 'e': 0.008114433626754238}",20,14,12.671551662467175,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.6, 'e': 0.008033289290486696}",25,8,29.74950177830859,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.6, 'e': 0.00795295639758183}",25,3,35.41765510368056,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.6, 'e': 0.00787342683360601}",20,6,23.834092405389736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.6, 'e': 0.0077946925652699495}",20,13,12.103879621652018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.6, 'e': 0.00771674563961725}",20,10,21.949684833345938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.6, 'e': 0.007639578183221077}",20,11,17.608487716310616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.6, 'e': 0.0075631824013888665}",25,16,17.896415846403208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.6, 'e': 0.0074875505773749785}",25,10,29.332063847873172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.6, 'e': 0.007412675071601228}",20,11,18.920174512883758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.6, 'e': 0.007338548320885216}",25,10,25.485077379846512,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.6, 'e': 0.0072651628376763635}",25,19,10.051053235914406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.6, 'e': 0.0071925112092996}",25,15,19.77946681439793,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.6, 'e': 0.007120586097206604}",20,12,3.691496989363163,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.6, 'e': 0.007049380236234538}",25,11,24.6313275288936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.6, 'e': 0.006978886433872193}",25,19,12.77788772348446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.6, 'e': 0.00690909756953347}",20,9,21.953871995944482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.6, 'e': 0.006840006593838136}",20,13,11.439568017584678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.6, 'e': 0.006771606527899755}",20,6,25.15065410103181,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.6, 'e': 0.0067038904626207565}",30,14,30.536704738476466,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.6, 'e': 0.006636851557994549}",20,9,20.49756263405606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.6, 'e': 0.006570483042414603}",20,16,7.424169285898289,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.6, 'e': 0.006504778211990457}",20,6,25.15914188163967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.6, 'e': 0.006439730429870553}",30,10,39.3615553652616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.6, 'e': 0.006375333125571847}",25,7,21.801079828251876,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.6, 'e': 0.006311579794316129}",25,14,16.363666385209736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.6, 'e': 0.006248463996372967}",25,17,12.44337550888032,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.6, 'e': 0.0061859793564092375}",30,16,25.395989420805158,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.6, 'e': 0.006124119562845145}",20,7,23.529014291518656,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.6, 'e': 0.0060628783672166935}",25,7,28.499104391170476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.6, 'e': 0.006002249583544526}",30,14,31.822871970802076,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.6, 'e': 0.005942227087709081}",25,15,17.071174720260665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.6, 'e': 0.00588280481683199}",25,14,18.261790974314582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.6, 'e': 0.005823976768663671}",25,10,24.46765248831012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.6, 'e': 0.0057657370009770335}",20,0,29.726945296415103,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.6, 'e': 0.005708079630967263}",25,7,35.10620273397304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.6, 'e': 0.00565099883465759}",30,13,28.41822587386472,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.6, 'e': 0.005594488846311015}",25,15,20.934812713745902,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.6, 'e': 0.005538543957847904}",35,19,32.47705284741834,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.6, 'e': 0.005483158518269426}",25,14,19.35587789963845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.6, 'e': 0.005428326933086731}",25,13,21.15247831181867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.6, 'e': 0.005374043663755864}",20,7,26.706543887618878,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.6, 'e': 0.005320303227118305}",20,13,11.74777674511082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.6, 'e': 0.005267100194847122}",25,11,24.580479883129975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.6, 'e': 0.005214429192898651}",25,8,28.49979234993129,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.6, 'e': 0.005162284900969664}",20,6,26.498242470461012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.6, 'e': 0.005110662051959968}",20,15,8.931225083777223,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.6, 'e': 0.005059555431440368}",20,13,13.030351997802073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.6, 'e': 0.005008959877125964}",25,15,17.41363050357485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.6, 'e': 0.0049588702783547045}",20,9,20.526596703304314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.6, 'e': 0.004909281575571157}",20,7,24.67773684959873,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.6, 'e': 0.0048601887598154455}",25,11,24.540584250430157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.6, 'e': 0.004811586872217291}",35,14,38.98644040024195,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.6, 'e': 0.004763471003495118}",20,12,16.152756945285752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.6, 'e': 0.004715836293460167}",20,14,11.919124212375683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.6, 'e': 0.004668677930525565}",35,21,23.929716267588628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.6, 'e': 0.0046219911512203095}",20,0,9.09667696704658,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
537,False,"{'a': 0.6, 'e': 0.004575771239708106}",30,12,35.37847095815011,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.6, 'e': 0.004530013527311025}",20,4,27.51879118882453,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.6, 'e': 0.004484713392037915}",20,5,26.96590644883463,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.6, 'e': 0.004439866258117536}",20,12,15.110511862805762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.6, 'e': 0.004395467595536361}",25,13,22.06411683753062,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.6, 'e': 0.0043515129195809965}",30,17,25.39826492137403,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.6, 'e': 0.004307997790385187}",30,14,33.003279199575175,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.6, 'e': 0.004264917812481335}",20,12,13.351889640857008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.6, 'e': 0.004222268634356522}",20,14,11.362268585681868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.6, 'e': 0.004180045948012957}",25,18,13.19441047392543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.6, 'e': 0.004138245488532827}",25,10,25.062438535973712,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.6, 'e': 0.004096863033647498}",20,14,15.682113179112818,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.6, 'e': 0.0040558944033110235}",30,22,15.851241013956113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.6, 'e': 0.004015335459277913}",20,14,13.492146159012805,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.6, 'e': 0.003975182104685134}",25,16,16.724307291387497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.6, 'e': 0.003935430283638282}",25,18,13.287122064320606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.6, 'e': 0.0038960759808018995}",30,14,29.694416016580533,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.6, 'e': 0.0038571152209938807}",20,0,37.00134013535895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
555,False,"{'a': 0.6, 'e': 0.0038185440687839418}",25,13,23.284236414017276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
